VideoId,Title,PublishedAt,ChannelId,ChannelTitle,CategoryId,ViewCount,LikeCount,DislikeCount,CommentCount
H1MBYsVamBQ,CM Punk IS BACK! See the epic Survivor Series return: Survivor Series: WarGames 2023 highlights,2023-11-26T04:29:26Z,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,Sports,5740061,224035,0,25782
gmtOKewkzgg,BENJA dá FORTE declaração sobre DUÍLIO MONTEIRO ALVES,2023-11-25T17:55:58Z,UCwpyuvmJ_mOrebYbUPXtaBQ,Meu Timão,Sports,281488,10102,0,410
V04udMRSoT4,MUNDIAL DE FREE FIRE | FFWS | CORRIDA PELO BÔNUS -  DIA 2 | AO VIVO - DIA 25/11,2023-11-25T15:42:52Z,UCOaQsQIByJYHyETtw48l_Vw,Free Fire Esports Brasil #LBFF,Gaming,478452,26564,0,160
wm-3VkcJQpA,PAROU A CIDADE! CHEGADA DO FLAMENGO EM UBERLÂNDIA! TORCIDA DO MENGÃO FAZ UM LINDA FESTA! FLA X AME,2023-11-25T21:13:03Z,UC440oU9jl0O9_4s9EKRrvEA,Redação Ninho,Sports,257997,15942,0,452
3UaA4HJ2F1k,TODAS AS ARMADURAS NO MINECRAFT,2023-11-25T13:39:45Z,UCHkLdUqjUct7f4iskfqQzWQ,Onerb,Gaming,368907,12695,0,701
gP-HXBKgU-0,"Banda Encantu´s, @laryingrind_oficial È Sério (Clipe Oficial)",2023-11-24T21:00:12Z,UCgJ1O9E8J4XBSYgSjf4X0VQ,Banda Encantu´s,Music,1002734,35051,0,2800
Wdjh81uH6FU,"$1 vs $10,000,000 Job!",2023-11-25T17:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,Entertainment,81829959,3278688,0,57782
1ng4W73bMwA,ATUALIZANDO O JOGO QUE EU CRIEI DE BERSERK! (Parte Final),2023-11-25T15:00:01Z,UCjh-a_yuBwvhkiltrWrucjg,Renzk,Gaming,225801,24679,0,1223
T2BQG_8CFHI,Chefin - 10 CARROS (prod. LB Único),2023-11-23T22:00:08Z,UCDiQ-LZ8dfc3cmoGBxMDS7Q,Mainstreet Records,Entertainment,5267257,259655,0,12008
YZV3S63tg9Y,Josué Bom de Faixa -  Não Precisa Negar (Clipe Oficial),2023-11-24T14:41:50Z,UCeHciIF8MgNSx2fbNpQN2hQ,Josué Bom de Faixa,Music,1328349,44253,0,401
tdWXDXT7_pk,Randy Orton makes his earth-shattering return: Survivor Series: WarGames 2023 highlights,2023-11-26T04:50:00Z,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,Sports,3576469,97243,0,4419
G6DU9g7nYAQ,Simone Mendes - Caso Sem Nome (DVD Cintilante),2023-11-24T14:57:27Z,UCH7vP1JyEwTy-D-ikZUoCww,Simone Mendes,Music,2077630,19615,0,616
DqPN-vCS9ZM,🎙️ Entrevista Coletiva - Rogério Ceni,2023-11-25T09:11:47Z,UCcqRCjHozEb9CQHwf_cffdQ,TV BAHÊA,Sports,162854,5653,0,431
-ZfZNyMVmgI,"Thiago Silva falha em gol de Joelinton, e Newcastle massacra Chelsea no Inglês | melhores momentos",2023-11-25T17:14:17Z,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil,Sports,1171235,32691,0,1330
dNuZJj4IAA4,Meu escritório é na praia,2023-11-25T14:49:39Z,UCY8iijN1AkyDCh1Z9akcqUA,Funky Black Cat,Entertainment,123998,22055,0,1090
ejxEiCsehtw,COMIDAS DE RUA NA ÍNDIA | é tão suja quanto dizem?,2023-11-25T13:00:37Z,UCOJNw9aHGRkYuIOqwU7yK-Q,Mundo Sem Fim,Travel & Events,798527,61516,0,4115
zUxARPZYzHg,MELHORES MOMENTOS | AL-NASSR 3 X 0 AL-AKHDOUD | LIGA SAUDITA,2023-11-24T20:02:08Z,UC_oToDrJ6uca7d1dFVBmLtg,Canal GOAT,Sports,234391,12477,0,505
Bbqm6FlL2o0,Lula entra na briga entre Senado e STF | RESUMO,2023-11-24T22:33:37Z,UC48mLXk1ASg1EQbaS3MheWQ,Valor Econômico,News & Politics,123542,3574,0,414
XQ6lvZXlsMQ,CORINTHIANS 1x5 BAHIA 🔴 PÓS-JOGO | 35ª Rodada | Campeonato Brasileiro 2023,2023-11-25T04:51:46Z,UCwpyuvmJ_mOrebYbUPXtaBQ,Meu Timão,Sports,467797,8791,0,46
Ddfimf4SyzU,JOGO COMPLETO | AL-NASSR 3 X 0 AL-AKHDOUD | LIGA SAUDITA,2023-11-24T20:15:05Z,UC_oToDrJ6uca7d1dFVBmLtg,Canal GOAT,Sports,566656,33930,0,100
7__r4FVj-EI,Octopus vs Underwater Maze,2023-11-24T15:00:10Z,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,Science & Technology,15251680,529576,0,11106
cBmj3N3HMQM,SE COMEÇAR A CHOVER CORRA PARA CASA! POIS ELE VAI APARECER! - The Rainman (7 FINAIS),2023-11-25T15:00:29Z,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,Gaming,995596,50997,0,1762
PQgQ5Q98_dE,JOGO COMPLETO | FC KOLN 0 X 1 BAYERN DE MUNIQUE | BUNDESLIGA,2023-11-24T21:37:16Z,UC_oToDrJ6uca7d1dFVBmLtg,Canal GOAT,Sports,318378,17321,0,8
EqXnUk8NytU,PORQUE VOLTAMOS PRO BRASIL? 🇧🇷 + porque não vamos mais morar em m rio preto DESABAFO,2023-11-24T20:12:02Z,UCJ-_JtS_-0G7pt6C7kkLJ3g,Família Jeito loko de ser,Entertainment,116102,12358,0,0
3xijnGLb3BU,MUNDIAL DE FREE FIRE | FFWS | CORRIDA PELO BÔNUS -  DIA 1 | AO VIVO - DIA 24/11,2023-11-24T15:45:46Z,UCOaQsQIByJYHyETtw48l_Vw,Free Fire Esports Brasil #LBFF,Gaming,424540,27390,0,132
8FUyE8usMNw,Tonzão acusa Kally de estar abraçada com Black antes de terminar relacionamento | A Fazenda 15,2023-11-25T15:31:35Z,UCw4YGFtvDgOL09KrFpqj6kg,A Fazenda,Entertainment,376434,13998,0,0
41EyJ6kEngk,"SET PODPAH - MCs Davi, Marks, Ryan SP, Don Juan, Igão, Gaab, Menor Da VG, e MC G15 (GR6 Explode)",2023-11-24T15:00:11Z,UCNUQK9mQoqi4yNXw2_Rj6SA,GR6 EXPLODE,Music,1235042,71988,0,1952
vVjR7QJc5bE,INVADIMOS E PASSAMOS A NOITE NA CASA DO ENALDINHO *fomos expulsos?,2023-11-24T14:27:00Z,UC63iwP6BtIjxB6xn1GKR6Lw,Emilly Vick,Science & Technology,4266082,0,0,3103
Eah9ZYH4ryg,Garten of Banban 6 - Official Trailer,2023-11-24T14:10:52Z,UCzDYgkEUa7tcWFmhfVItiiA,Euphoric Brothers,Gaming,1992724,70904,0,9145
iRX1HEFVsNc,Vou ser pai,2023-11-24T21:00:30Z,UCJ_poBhgNa9plKmPH6RCWdg,Jacques Vanier,Comedy,158331,9372,0,617
ZdY2D6oh4w8,Marina Sena - Dano Sarrada (Clipe Oficial),2023-11-24T00:00:12Z,UC2mT7quMGAx5wPsARspOGIA,Marina Sena,People & Blogs,465790,50300,0,2966
66SiMuc3qSA,Compramos a Árvore de Natal da Casa Nova - Família Maria Clara e JP,2023-11-24T13:00:06Z,UC040XFJEsSRhTkmieXp1kDQ,Família Maria Clara e JP,People & Blogs,655364,7263,0,209
WBzJjzpyp8I,Fresno - Eu Nunca Fui Embora (CLIPE OFICIAL),2023-11-24T15:01:25Z,UCCi2CVYiPD81t218nDf_lzw,Fresno,Music,81147,12056,0,1134
uYH-2kOxKkc,Rosa de Saron feat. Carmen Monarcha e Coral Livre - A Fênix (in Concert - Ao Vivo),2023-11-24T15:00:11Z,UCglAoXBdPAMUxvMlqhUnJsQ,Rosa De Saron,Music,93274,8080,0,1063
NijXWebdkIY,TIVE UMA RECAÍDA COM O ZANELLA…,2023-11-23T21:30:02Z,UC6nYtmaMh43WUQW5YeopuNg,Eu você e nós,Entertainment,1115403,56028,0,5204
hKW4TWkrTpg,Larissa Pires | Vai Valer a Pena [Clipe Oficial],2023-11-24T15:00:12Z,UCpf5YXmzGHC4m5uLCdlrrfA,Todah Music Oficial,Music,154545,8122,0,335
EKkk000kG8s,FILHO DE RICO vs FI DE POBRE / COMPILADO  2,2023-11-24T14:02:31Z,UCz2A8OXLR2xwYE63zWbu7IA,Wiris Viana,Comedy,408168,8708,0,228
0d2aMPTtPrU,Festa de aniversário de 1 ano da Julia em casa - tema estrelas,2023-11-24T15:00:01Z,UCxwENW5gfb72OnMnRycgflA,Morgana Secco,People & Blogs,123332,13284,0,530
hBJc4koVHLs,Kali Uchis & KAROL G - Labios Mordidos [Official Video],2023-11-24T05:00:07Z,UCQTuAezPu6MOpcIJ1Tz9dNA,KALI UCHIS,Music,6453261,245162,0,7708
x3Calh9RRR8,Briga entre Kally e Márcia incendeia a sede | A Fazenda 15,2023-11-24T22:03:16Z,UCw4YGFtvDgOL09KrFpqj6kg,A Fazenda,Entertainment,413605,14435,0,0
RD6GY0cCDWk,Stupid Wife - 3ª Temporada - 3x01 “Defesa” [Assista os episódios AGORA - Na descrição],2023-11-23T23:00:27Z,UCS17A8jWx5U5hTNKTzMRNzw,Ponto Ação Produções,Entertainment,406566,24245,0,925
yUyDiMCpIvc,MaterniDelas - Gabi Brandt com Tata e Viih Tube,2023-11-24T15:00:59Z,UCuUUWPHIioyfmctnDpwsFzw,POD DELAS,People & Blogs,264931,15723,0,485
3iDdSsoybxQ,BABYMONSTER - 'BATTER UP' M/V TEASER,2023-11-23T15:00:04Z,UCqwUnggBBct-AY2lAdI88jQ,BABYMONSTER,People & Blogs,10861337,411253,0,27289
VOqss6W6k5o,"PRISCILLA, Bonde Do Tigrão - Quer Dançar (Coreografia Oficial)",2023-11-23T15:00:24Z,UCVspHhohr0GVv6d69nlHCgA,PriAlcantaraVEVO,Music,123651,8105,0,699
vdJ3P4zG8Ws,TIVEMOS QUE QUEBRAR TODO TETO DA MINHA CASA ABANDONADA!!,2023-11-23T16:42:48Z,UCjTVNkbx5megxlnl1spy2jg,Jully Molinna,Entertainment,311921,17410,0,330
2NDGVB_5ikE,AO VIVO: BRASILEIRÃO 2023! COLETIVA DE TITE | FLAMENGO X RED BULL BRAGANTINO | 30ª RODADA | PÓS-JOGO,2023-11-24T03:38:54Z,UCDSTRHesIl_7As-fKsvdD2g,Mauro Sant Anna,Sports,42383,4781,0,17
2ZqqFT_9ki4,BURRÃO CAI NO GOLPE | EMBRULHA PRA VIAGEM,2023-11-23T15:00:02Z,UCnMrFH0xuvWQSHCscGFV9Gw,Embrulha Pra Viagem,Comedy,579584,76534,0,1379
3BxWeetaMyE,"Neto detona tudo: Seleção Brasileira, Diniz, Neymar e CBF após derrota para Argentina",2023-11-22T16:41:49Z,UCjlcZ5YIXlBTaob0BkS_gDg,Os Donos da Bola,Sports,1074691,53820,0,5968
BGYIXarTNbA,RENAISSANCE: A FILM BY BEYONCÉ | Official Trailer,2023-11-23T16:44:21Z,UCuHzBCaKmtaLcRAOoazhCPA,Beyoncé,Music,944246,58219,0,3035
G4KInElhhYU,Jax (The Amazing Digital Circus) Vs. Mussa - Batalha de Rap,2023-11-23T21:00:11Z,UC607Gii1uo93qDqiGR6-c3w,MUSSA,Music,1409860,38333,0,2258
9Zi1dq4wTrY,🔴 FLAMENGO CHEGOU! QUEM MAIS BRIGA COM PALMEIRAS E BOTAFOGO PELO TÍTULO DO BRASILEIRÃO?,2023-11-24T13:11:07Z,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte,Sports,113330,11137,0,230
DBiLuvPxjl4,MC HARIEL - 1ESPERTO E 1OTÁRIO | ALMA IMORTAL (Vídeo Oficial),2023-11-24T00:07:50Z,UCU06XOgERkQV7xCsrNLTf4Q,MC Hariel,Music,199596,14546,0,1005
BCxS8Y2wpGk,OS MEGA ITENS DA CREATIVE SQUAD,2023-11-23T12:30:09Z,UCcqcrpCct3dlF8H-3lv7sKA,Nait,Gaming,314016,16374,0,546
L1ruKcgALxk,REALIZAÇÃO DE UM SONHO🙌! Conheça nossa terra @XINGURustico,2023-11-22T21:00:11Z,UClfhjy_qb7hNE1QlpZeXBnA,Amanda Ataíde,Pets & Animals,473631,39606,0,6441
wKWrbJjndCs,Fui muito mal no ENEM 2023...,2023-11-23T14:00:40Z,UCpHJWUQ3WKQ1YtZFk3tAtrg,Andrezitos,Entertainment,169571,15857,0,698
DrMOOwzSLR0,O DOM VAI NASCER ANTES!!! 😱🥹👶🏻 *minha rotina no final da gestação*,2023-11-23T14:09:04Z,UCZtOF_W8L82GcENIOGpSPDg,Jaqueline Sobrinho,People & Blogs,696942,20704,0,1752
mDnlr0Njtvk,MAS JÁ ? 😱 | PS5 SLIM COM DEFEITO! 😬,2023-11-23T00:45:16Z,UC7uH27Tc-JsGZrVlRZnZJ2A,TAG,Entertainment,216209,18821,0,914
zMypu4y7GsQ,NOSSA CASA PRÓPRIA! 😭🙏🏻🏠,2023-11-22T22:59:15Z,UC2AcGGX4MHhKJihegueWyqQ,Bianca Ignatz,People & Blogs,201150,22257,0,863
JM440iogvbc,ISAIAS SAAD - ÉS FIEL (AO VIVO),2023-11-22T20:00:10Z,UCxaYdMYNsCBJcFE9NicmVYg,Isaias Saad,Music,160025,10217,0,519
H4XL-Zi_v90,UMA NOITE PARA APAGAR! - Brasil perde da Argentina e o culpado tem nome!,2023-11-22T06:05:44Z,UCm1_S0MCQYO9EWukQoAcRFA,Canal GB,Sports,854547,67958,0,6112
RkzvCixHOVw,TRANSFORMEI O THE END EM OVERWORLD EM 100 DIAS NO HARDCORE,2023-11-22T14:00:22Z,UCgrFZP2B8H6pWgPL1bAqkiQ,Fixz,Gaming,498784,15389,0,376
UKEGCK-rnrE,DESCOMPLICANDO O HWEI: O NOVO MAGO DO LEAGUE OF LEGENDS!,2023-11-23T15:00:23Z,UC46L3Cku3SplGDbIAliRssA,Mylon,People & Blogs,206450,23990,0,403
cBD4PFXmYFQ,DRAGON BALL LEGENDS REVEALS & STUFF LEGENDS FESTIVAL EDITION 2023,2023-11-23T14:00:08Z,UCqly9F4Fr_jf2Y1Cy5hacRg,Bandai Namco Entertainment,Gaming,416677,0,0,0
OTPuSMB73s8,Fazendeiro Black distribui as tarefas entre peões | A Fazenda 15,2023-11-23T10:55:07Z,UCw4YGFtvDgOL09KrFpqj6kg,A Fazenda,Entertainment,248380,4623,0,0
6ndM5o5VJ9o,o primeiro vlog na casa nova!,2023-11-22T15:00:08Z,UCgpfg0lMsq_E7KjDG62YFTA,Vanessa Lino,People & Blogs,155737,20722,0,596
oYMTmTw9hbk,"""VOCÊS SÃO RESPONSÁVEIS POR RESULTADOS HORROROSOS!"" [Cortes do Opinião Placar]",2023-11-22T22:00:22Z,UC0skDBBv--leL2rK_r9pmYw,Placar TV,Sports,97598,3724,0,601
Bd-a_CDkN6U,ATEEZ(에이티즈) THE WORLD EP.FIN : WILL 'World Z' Track Preview,2023-11-23T05:00:02Z,UCQdq-lqPEq_yZ_wP_kuVB9Q,KQ ENTERTAINMENT,Music,441664,76781,0,3221
nkbfR4astZs,"Lixo LUXO dos meus VIZINHOS RICOS 🤩,deu a Louca nos Gringos dos EUA 🇺🇸",2023-11-22T21:33:23Z,UC77i_T1Lt_0bKOvnn4sPErg,Raquel Segal ,People & Blogs,47280,5960,0,571
3bxFvZZMV5M,ESSA ALIANÇA VAI DOMINAR O CAOS NA IRMANDADE,2023-11-22T21:45:00Z,UCfSCj6pb_AMSszt73mqgP_Q,Lggj,Gaming,151907,16428,0,606
tO9srYMZZzw,A CONVERSA FINAL COM O FEITICEIRO NO MINECRAFT#3.24,2023-11-22T13:00:09Z,UCV306eHqgo0LvBf3Mh36AHg,Felipe Neto,Entertainment,1352755,118435,0,6726
OKcRvqJlQog,Dreamcatcher(드림캐쳐) 'OOTD' MV,2023-11-22T09:00:00Z,UCijULR2sXLutCRBtW3_WEfA,Dreamcatcher official,Music,17659509,135922,0,14677
QirKvGGOJwg,EPISÓDIO 01 - 2/5: A estreia mais esperada! | TEMP 02 | MASTERCHEF + (21/11/2023),2023-11-22T08:01:00Z,UC2EWGw-KBjEReUbXMJEiaCA,MasterChef Brasil,Entertainment,901918,13242,0,479
DjHURxv1Cgc,COCIELO E O SEU PASSADO DE INIMIGO DA MODA KKKKKKKK,2023-11-21T21:00:08Z,UCU7uY3wCPh9j39KXzOpqNaw,Julio Cocielo,Gaming,388308,53144,0,554
vKTJ0Xu4OcQ,"MC RYAN E GIOVANNA ROQUE JUNTINHOS, FALANDO SOBRE A FILHA, ZOE!!! #matheusmazzafera",2023-11-21T20:00:22Z,UCL7Bgplfmp-9hF1ghndgxng,Matheus Mazzafera,People & Blogs,237772,11335,0,84
bDHz1nDLY10,POD ENTRAR - Tour inédito pela mansão do RJ de Jade Picon com Lucas Rangel,2023-11-20T15:01:10Z,UCuUUWPHIioyfmctnDpwsFzw,POD DELAS,People & Blogs,2433991,116346,0,4333
8jsi2Tgvx6A,björk ft. rosalía : oral,2023-11-21T14:00:31Z,UCFbRdRGijPR4oBjQ0fVCSmw,björk,Music,2623591,155866,0,7607
9AHHoRK1nQY,URUGUAY vs. BOLIVIA [3-0] | RESUMEN | ELIMINATORIAS SUDAMERICANAS | FECHA 6,2023-11-22T03:10:53Z,UCzU8-lZlRfkV3nj0RzAZdrQ,CONMEBOL,Sports,2269396,0,0,1488
65p2dasDTMU,VAMOS TER MAIS UM FILHO?!😱,2023-11-20T21:00:04Z,UC9eXFedzizQtlY5snZ-IFkg,Sunaika Bruna,Entertainment,638507,55426,0,1176
MJSWjMIdQeE,COMEÇAMOS CONSTRUIR O TOBOÁGUA DA MINHA CASA ABANDONADA!!,2023-11-21T16:51:16Z,UCjTVNkbx5megxlnl1spy2jg,Jully Molinna,Entertainment,292377,16561,0,603
_A-NWVupm2I,"TROQUEI AS MINHAS LENTES, MEUS DENTES NATURAIS ESTÃO ASSIM...",2023-11-21T17:26:05Z,UCZfId64U0uXqaSsAQCsp7Qg,Evelyn Regly,Howto & Style,102306,7260,0,248
jadMjYY2HSw,SOBRE O FIM DO MEU RELACIONAMENTO ❤️‍🩹,2023-11-20T21:32:49Z,UCpO4C7n86oFyCtlpiVPtcDA,By Pamella,Entertainment,381375,46867,0,1615
HU6rDJFPTAw,FUSCÃO PRETO INSANO no The Crew Motorfest,2023-11-21T22:00:12Z,UCYzp8-P162Em-3uZnCuGJOg,Games EduUu,Gaming,743416,107600,0,2641
PPQeqWgw0wI,"O ÚLTIMO A SAIR DA SILVER TAPE, VENCE! (SUPER EXTREMO)",2023-11-21T15:00:07Z,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,Entertainment,1024830,27763,0,726
B1Iq3GYWLIw,Terra recebe mensagem vinda de milhões de km no espaço,2023-11-22T01:00:08Z,UCGV72aVJuWP0QPNGH4YgIww,Olhar Digital,Science & Technology,220664,2344,0,144
aFNUDIFszCA,Evolui de Hacker Pobre até NIVEL MÁXIMO,2023-11-21T13:00:00Z,UCrcBZDofBltcgGxphNia2tw,Problems,Gaming,888062,21926,0,564
x7qi80nxio0,Harry Potter literalmente não faz sentido algum,2023-11-20T15:00:56Z,UCKauw8sGYwEAZ2CMmrI34NQ,Seijinho,Comedy,352746,62600,0,2477
vmQdDTTtt1Y,TESTE: QUAL TIPO DE CRIANÇA VOCÊ FOI?,2023-11-21T13:00:57Z,UCV306eHqgo0LvBf3Mh36AHg,Felipe Neto,Entertainment,791777,82160,0,3509
MqZqBkrOR7o,ENFEITES E ACABAMENTOS DE NATAL COM MATERIAS RECICLÁVEIS | CASA HICKMANN,2023-11-20T23:00:13Z,UCaEDMy0ItPSfPEvJf6wYIxw,Canal Ana Hickmann,People & Blogs,856887,56442,0,3510
o8Oan3SlWhI,"Kyan, Kayin, Danike e KayG - TRAP DE MALOKA (Fahel, 6EE, Nereszz)",2023-11-20T03:00:09Z,UClE9GGSO-HMiiKQUsHyJviA,EHXIS,People & Blogs,580277,42474,0,2112
XYsHgQjJSvk,OLHA ESSE LUGAR... VOCÊ TERIA CORAGEM DE ENTRAR AÍ??? ATRÁS DOS GIGANTES COM ISCA VIVA! Pescaria.,2023-11-20T12:00:25Z,UCFayRsJDx15WyMzZtll6EPQ,Fabio Fregona - BACA,People & Blogs,271346,16510,0,265
88zU6TbGiqY,Five Nights at Freddy's: Help Wanted 2 - Gameplay Release Trailer | PS VR2 Games,2023-11-20T18:00:04Z,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,Gaming,2002296,107721,0,3594
lSAgoddhDG0,Destaques da mecânica de jogo da Temporada 2024 | League of Legends,2023-11-20T16:00:27Z,UC6Xqz2pm50gDCORYztqhDpg,League of Legends Brasil,Gaming,198525,23961,0,1314
G9s-SFLWqNs,LUTAMOS CONTRA A POMNI DO MAL! The amazing digital circus roblox,2023-11-21T21:00:07Z,UC3OGdttknCgXelktBVLKVKQ,MarcelinhaVR,Entertainment,166263,4038,0,65
JqwPCzJnYyY,"Stray Kids ""MEGAVERSE"" Video",2023-11-19T14:59:56Z,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,People & Blogs,8652156,916364,0,37319
4fzFtfhXOfA,Episódio Completo 10: A última oportunidade de investimentos | 8ª Temporada | Shark Tank Brasil,2023-11-21T00:49:28Z,UCyJ-fWKmF40BQ1FNMMhTPxQ,Shark Tank Brasil,Entertainment,443810,9324,0,784
0M6GWLachlw,Javier Milei fala pela 1ª vez após eleito: “Hoje começa o fim da decadência argentina”,2023-11-20T01:23:46Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,News & Politics,745325,40711,0,6331
Q9qSwDxF6YI,Race Highlights | 2023 Las Vegas Grand Prix,2023-11-19T09:17:05Z,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,Sports,7427538,136148,0,6925
I_5SS4OH_dU,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards],2023-11-20T03:20:00Z,UC9ZmFEgVwLieP6FZYtAsy9g,Billboard Music Awards,Entertainment,2193019,258410,0,8022
yiYWNxDpBng,E O NOSSO BEBÊ É... 💜ou 💙 - Chá revelação BABY YASLU,2023-11-19T23:00:34Z,UCALhHwp-p5PVkMLvCkwQvEw,Yasmin Castilho,Entertainment,217846,17082,0,423
z55XlgKzTOQ,MINHA EX ESTA COM CIÚMES DA NICOLLY,2023-11-20T23:15:01Z,UC-kGC1V88JMyT5ligmvPfdg,joao adur,People & Blogs,215620,9199,0,287
b9dQi78WSug,Worlds 2023: Grande Final,2023-11-19T12:03:05Z,UC48rkTlXjRd6pnqqBkdV0Mw,CBLOL,Gaming,460325,17939,0,241
tfyuDylW-Is,O ZANELLA INVADIU MEU QUARTO DE MADRUGADA E VIU O QUE NÃO QUERIA…,2023-11-19T21:30:04Z,UC6nYtmaMh43WUQW5YeopuNg,Eu você e nós,Entertainment,819647,32861,0,1618
Tw0EKb0R28Y,"NewJeans - ""Super Shy"" + ""OMG"" [2023 Billboard Music Awards]",2023-11-20T01:50:00Z,UC9ZmFEgVwLieP6FZYtAsy9g,Billboard Music Awards,Entertainment,3515136,194596,0,5114
